order_month,customer_zip_code_prefix,total_payment,num_orders
2017-04,60125,365.4684,2
2017-04,60165,133.8084,1
2017-04,60310,67.487,2
2017-04,60348,61.7166,1
2017-04,60351,36.4221,1
2017-04,60425,167.211,1
2017-04,60442,316.24559999999997,1
2017-04,60531,270.20079999999996,2
2017-04,60710,125.58149999999999,1
2017-04,60713,206.613,1
2017-04,60810,69.1416,1
2017-04,60862,49.836600000000004,1
2017-04,61652,81.4275,1
2017-04,61700,394.86150000000004,1
2017-04,61934,103.9005,2
2017-04,62200,51.6646,2
2017-04,62250,212.8203,1
2017-04,62255,43.3521,1
2017-04,62270,316.24559999999997,1
2017-04,62300,43.79,1
2017-04,62340,26.017200000000003,1
2017-04,62375,263.7782,2
2017-04,62380,303.91020000000003,1
2017-04,62600,756.8747999999999,1
2017-04,62750,122.83919999999999,1
2017-04,62800,213.0579,3
2017-04,62810,130.91760000000002,1
2017-04,63122,48.213,1
2017-04,63150,84.3678,1
2017-04,63170,153.45,1
2017-04,63190,138.20399999999998,1
2017-04,63430,587.3846,3
2017-04,63475,307.86030000000005,1
2017-04,63620,83.67479999999999,1
2017-04,63680,54.83,1
2017-04,63870,277.1406,1
2017-04,63900,133.8975,1
2017-04,64004,1029.501,1
2017-04,64023,143.5797,1
2017-04,64049,224.5419,2
2017-04,64055,303.28650000000005,1
2017-04,64215,225.0072,1
2017-04,64218,113.8698,1
2017-04,64235,188.87239999999997,2
2017-04,64255,309.2562,1
2017-04,64260,43.3917,1
2017-04,64280,128.70989999999998,1
2017-04,64330,93.0303,1
2017-04,64764,38.82,1
2017-04,65030,526.1057999999999,1
2017-04,65045,232.60049999999998,1
2017-04,65052,271.02,1
2017-04,65063,81.0612,1
2017-04,65064,42.867,1
2017-04,65070,72.35,1
2017-04,65071,70.8939,1
2017-04,65075,51.88,1
2017-04,65091,68.9139,1
2017-04,65130,192.0618,5
2017-04,65400,218.65140000000002,1
2017-04,65510,69.1416,1
2017-04,65620,136.8774,1
2017-04,65665,53.8,1
2017-04,65709,133.02,1
2017-04,65765,117.9,1
2017-04,65800,329.0562,1
2017-04,65810,580.2683,2
2017-04,65901,284.09569999999997,2
2017-04,65907,179.8236,1
2017-04,65916,176.7645,1
2017-04,65919,77.0715,1
2017-04,65930,76.7448,1
2017-04,65950,50.0049,1
2017-04,66017,64.09259999999999,1
2017-04,66040,998.3533000000001,5
2017-04,66045,51.8166,1
2017-04,66070,52.75,1
2017-04,66085,178.06,1
2017-04,66613,51.9255,1
2017-04,66630,123.4431,1
2017-04,66812,127.3338,1
2017-04,67030,126.9143,2
2017-04,67105,228.0168,1
2017-04,67110,167.9238,1
2017-04,67133,472.24979999999994,2
2017-04,67140,636.7086,3
2017-04,67200,54.83,1
2017-04,68140,186.0606,1
2017-04,68371,64.09259999999999,1
2017-04,68440,280.82340000000005,1
2017-04,68445,52.2126,1
2017-04,68448,160.5087,1
2017-04,68459,228.3768,2
2017-04,68464,421.40340000000003,1
2017-04,68516,184.07070000000002,1
2017-04,68627,53.2917,1
2017-04,68633,159.6475,2
2017-04,68639,294.16859999999997,1
2017-04,68665,138.20399999999998,1
2017-04,68746,216.02790000000002,1
2017-04,68790,44.381699999999995,1
2017-04,68798,242.9955,1
2017-04,69005,113.3847,1
2017-04,69020,112.13730000000001,2
2017-04,69025,83.9619,1
2017-04,69029,73.1016,1
2017-04,69060,234.6342,3
2017-04,69063,140.84730000000002,1
2017-04,69070,118.84949999999999,1
2017-04,69074,82.4769,1
2017-04,69078,41.9166,1
2017-04,69088,112.9689,1
2017-04,69306,58.3803,1
2017-04,69317,47.92,1
2017-04,69800,50.3217,1
2017-04,69915,276.3387,1
2017-04,69917,612.414,1
2017-04,69918,68.6466,1
2017-04,69919,277.28909999999996,1
2017-04,69927,103.3065,1
2017-04,70236,39.3228,1
2017-04,70238,182.94,1
2017-04,70337,34.64,1
2017-04,70361,29.63,1
2017-04,70387,226.84859999999998,1
2017-04,70687,29.77,1
2017-04,70750,157.9248,1
2017-04,70830,181.1106,1
2017-04,70854,177.3585,1
2017-04,71015,179.7345,1
2017-04,71020,85.0509,1
2017-04,71660,46.7082,1
2017-04,71680,772.5548,4
2017-04,71692,228.3336,1
2017-04,71931,378.5562,1
2017-04,71937,127.5912,1
2017-04,72006,83.75399999999999,1
2017-04,72145,27.64,1
2017-04,72220,65.76570000000001,1
2017-04,72225,51.04,1
2017-04,72231,145.04489999999998,1
2017-04,72322,4152.8124,2
2017-04,72410,140.5206,1
2017-04,72457,100.91,1
2017-04,72650,82.368,1
2017-04,72715,47.2032,1
2017-04,73015,64.3995,1
2017-04,73062,48.4605,1
2017-04,73105,44.5995,1
2017-04,73252,514.8994,2
2017-04,73370,76.4775,1
2017-04,73808,115.9488,1
2017-04,73850,645.07,1
2017-04,73900,74.0718,1
2017-04,74075,76.0716,1
2017-04,74093,74.98259999999999,1
2017-04,74115,192.9213,1
2017-04,74210,75.2598,1
2017-04,74280,105.9795,1
2017-04,74330,96.9111,1
2017-04,74355,76.0716,1
2017-04,74367,55.04,1
2017-04,74370,72.71,1
2017-04,74453,128.0763,1
2017-04,74475,99.9009,1
2017-04,74533,75.3489,1
2017-04,74543,67.0527,1
2017-04,74620,107.96,1
2017-04,74683,371.3688,1
2017-04,74810,104.3064,1
2017-04,74916,118.1961,1
2017-04,74932,489.06,1
2017-04,74936,479.457,2
2017-04,75200,75.08160000000001,1
2017-04,75280,219.7998,1
2017-04,75400,1013.7105,1
2017-04,75528,83.20949999999999,1
2017-04,75560,47.09,1
2017-04,75790,96.0102,1
2017-04,75840,101.03,1
2017-04,75902,240.0354,1
2017-04,75905,37.3032,1
2017-04,75907,246.4506,1
2017-04,75908,196.5,1
2017-04,75925,28.77,1
2017-04,75930,55.3905,1
2017-04,76100,110.0583,1
2017-04,76165,139.56029999999998,1
2017-04,76355,50.1732,1
2017-04,76420,38.6496,1
2017-04,76680,43.95,1
2017-04,76804,162.77579999999998,1
2017-04,76808,379.0512,1
2017-04,76820,143.2431,1
2017-04,76850,137.8603,2
2017-04,76897,113.8698,1
2017-04,76974,95.68350000000001,1
2017-04,76980,283.1064,2
2017-04,77015,973.5561,1
2017-04,77020,107.7417,1
2017-04,77021,172.0818,1
2017-04,77023,370.83419999999995,1
2017-04,77300,180.0414,1
2017-04,77305,56.2122,1
2017-04,77310,112.4244,1
2017-04,77425,52.2522,1
2017-04,77493,464.112,1
2017-04,77700,347.89,1
2017-04,77783,359.8,1
2017-04,77900,500.53409999999997,2
2017-04,77995,86.79,1
2017-04,78010,47.321999999999996,1
2017-04,78043,266.74559999999997,1
2017-04,78058,71.4582,1
2017-04,78065,959.3161,30
2017-04,78099,472.3587,1
2017-04,78135,150.8166,1
2017-04,78200,153.549,1
2017-04,78260,151.2126,1
2017-04,78300,252.75690000000003,2
2017-04,78360,99.03999999999999,2
2017-04,78365,142.4907,1
2017-04,78455,58.95,1
2017-04,78505,132.62040000000002,1
2017-04,78540,95.5746,1
2017-04,78552,51.163199999999996,1
2017-04,78630,198.43,2
2017-04,78643,40.8,1
2017-04,78652,34.4322,1
2017-04,78740,35.593,2
2017-04,78810,120.04,1
2017-04,78840,48.213,1
2017-04,78850,827.6598,1
2017-04,78890,75.9726,1
2017-04,79002,102.33,1
2017-04,79003,80.33850000000001,1
2017-04,79005,214.65179999999998,1
2017-04,79020,221.96790000000001,1
2017-04,79021,47.09,1
2017-04,79031,228.4722,1
2017-04,79032,141.18390000000002,1
2017-04,79045,124.42,1
2017-04,79095,202.93019999999999,1
2017-04,79112,50.4405,1
2017-04,79290,45.95,1
2017-04,79380,132.38,1
2017-04,79740,59.300999999999995,1
2017-04,79840,434.2536,1
2017-04,79995,106.23,1
2017-04,80020,56.9349,1
2017-04,80050,116.74,1
2017-04,80060,348.8541,2
2017-04,80220,297.3375,2
2017-04,80240,62.478899999999996,1
2017-04,80330,68.8347,1
2017-04,81050,54.994499999999995,1
2017-04,81220,113.86,1
2017-04,81230,75.245,2
2017-04,81330,255.42,1
2017-04,81350,74.7747,1
2017-04,81460,1086.9606,1
2017-04,81540,113.6223,1
2017-04,81670,73.8441,1
2017-04,81710,76.38839999999999,1
2017-04,81810,41.5899,1
2017-04,81850,257.3208,1
2017-04,81920,33.1,1
2017-04,82600,127.7694,1
2017-04,82820,93.6837,1
2017-04,83209,146.16359999999997,1
2017-04,83260,141.28,1
2017-04,83280,177.52679999999998,1
2017-04,83314,307.5435,1
2017-04,83330,39.09,2
2017-04,83350,207.1773,1
2017-04,83370,88.12979999999999,2
2017-04,83411,49.0149,1
2017-04,83420,66.1122,1
2017-04,83650,33.6303,1
2017-04,83750,214.59,1
2017-04,83900,239.9314,3
2017-04,84020,174.46769999999998,1
2017-04,84045,200.8405,2
2017-04,84130,33.1353,1
2017-04,84178,831.5505,2
2017-04,84220,294.14,1
2017-04,84262,136.7289,1
2017-04,84430,83.7144,1
2017-04,85010,211.365,1
2017-04,85020,126.6737,3
2017-04,85195,28.52,1
2017-04,85423,151.50959999999998,1
2017-04,85580,1005.3428,2
2017-04,85601,92.6838,1
2017-04,85605,557.8149,2
2017-04,85640,25.51,1
2017-04,85660,100.54,1
2017-04,85750,46.9854,1
2017-04,85801,56.9844,1
2017-04,85802,78.7248,1
2017-04,85804,267.8,1
2017-04,85811,345.1242,2
2017-04,85812,1012.374,1
2017-04,85813,40.4514,1
2017-04,85862,103.653,1
2017-04,85864,303.19,1
2017-04,85885,203.346,1
2017-04,85926,43.6194,1
2017-04,85980,130.75,1
2017-04,86010,227.46089999999998,2
2017-04,86020,70.99289999999999,1
2017-04,86026,113.76,1
2017-04,86031,123.71039999999999,1
2017-04,86050,88.803,1
2017-04,86063,138.1941,1
2017-04,86070,119.5722,1
2017-04,86181,126.6507,2
2017-04,86186,470.7153,1
2017-04,86188,25.1658,1
2017-04,86300,221.36839999999998,2
2017-04,86375,169.4187,1
2017-04,86380,55.1727,1
2017-04,86708,39.51,1
2017-04,86709,86.1696,1
2017-04,86730,59.8158,1
2017-04,86760,239.81,1
2017-04,86790,338.4909,1
2017-04,86800,84.744,1
2017-04,86812,33.1749,1
2017-04,86870,96.327,1
2017-04,86975,39.025800000000004,1
2017-04,87020,193.40640000000002,1
2017-04,87025,28.215,1
2017-04,87030,87.13,1
2017-04,87033,63.775800000000004,1
2017-04,87040,33.42,1
2017-04,87045,135.30329999999998,2
2017-04,87050,28.5,1
2017-04,87200,65.0133,1
2017-04,87209,45.0054,1
2017-04,87301,386.9,1
2017-04,87302,120.84929999999999,1
2017-04,87303,146.16359999999997,1
2017-04,87320,147.64,1
2017-04,87355,49.42,1
2017-04,87511,59.5089,1
2017-04,87703,102.8214,1
2017-04,87708,1541.7,1
2017-04,87730,299.5245,1
2017-04,88010,132.1889,2
2017-04,88015,145.6785,1
2017-04,88025,168.4485,1
2017-04,88036,136.26,2
2017-04,88037,68.7555,1
2017-04,88040,92.3769,1
2017-04,88047,184.93,1
2017-04,88058,90.1494,1
2017-04,88063,406.3158,1
2017-04,88070,46.9458,1
2017-04,88095,68.7555,1
2017-04,88103,235.69,1
2017-04,88115,97.0002,1
2017-04,88117,44.51,1
2017-04,88130,326.96729999999997,1
2017-04,88131,67.09,1
2017-04,88132,118.5058,2
2017-04,88135,56.9745,1
2017-04,88161,71.2503,1
2017-04,88200,64.55,1
2017-04,88210,113.6223,1
2017-04,88215,65.0133,1
2017-04,88240,80.19,1
2017-04,88302,38.42,1
2017-04,88317,172.1412,1
2017-04,88330,326.2728,2
2017-04,88336,479.7045,1
2017-04,88348,363.6071999999999,2
2017-04,88350,27.2151,1
2017-04,88351,124.81,1
2017-04,88352,33.0858,1
2017-04,88354,340.074,2
2017-04,88356,229.8582,1
2017-04,88380,163.46880000000002,1
2017-04,88390,122.7699,1
2017-04,88400,94.84,1
2017-04,88475,34.164899999999996,1
2017-04,88495,69.45,1
2017-04,88501,110.7315,1
2017-04,88503,163.4292,2
2017-04,88520,33.42,1
2017-04,88535,217.4436,2
2017-04,88600,39.1248,1
2017-04,88735,460.4216,2
2017-04,88806,77.9229,1
2017-04,88815,212.4837,1
2017-04,88818,138.9,1
2017-04,88820,249.21269999999998,2
2017-04,88830,22.195800000000002,1
2017-04,88906,114.741,1
2017-04,88960,53.72580000000001,2
2017-04,89010,312.7212,1
2017-04,89015,71.1216,1
2017-04,89027,80.0316,1
2017-04,89130,73.04,1
2017-04,89135,45.68,1
2017-04,89160,634.7682,1
2017-04,89202,180.7641,1
2017-04,89203,255.02,1
2017-04,89208,70.22070000000001,1
2017-04,89209,87.2091,1
2017-04,89211,59.8158,1
2017-04,89216,478.8333,1
2017-04,89217,115.9,1
2017-04,89218,61.884899999999995,1
2017-04,89222,33.1749,1
2017-04,89226,134.6895,1
2017-04,89230,128.15,1
2017-04,89232,52.1532,1
2017-04,89237,97.7724,1
2017-04,89245,274.5369,2
2017-04,89249,76.17060000000001,2
2017-04,89260,122.5632,2
2017-04,89287,287.1154,2
2017-04,89440,67.63,1
2017-04,89500,146.79719999999998,3
2017-04,89515,65.0133,1
2017-04,89518,55.004400000000004,1
2017-04,89600,921.7042,2
2017-04,89636,155.13299999999998,1
2017-04,89665,185.3676,1
2017-04,89675,76.0716,1
2017-04,89805,206.44,1
2017-04,89820,153.38,1
2017-04,89828,145.08,1
2017-04,89870,34.42,1
2017-04,89885,75.62,1
2017-04,89893,248.88,1
2017-04,89900,59.5089,1
2017-04,89930,43.4848,3
2017-04,89940,134.6796,1
2017-04,90010,719.6942,5
2017-04,90040,47.817,1
2017-04,90130,81.78,1
2017-04,90150,127.9971,2
2017-04,90230,145.76760000000002,1
2017-04,90250,74.73509999999999,1
2017-04,90480,69.89399999999999,1
2017-04,90520,657.6199,2
2017-04,90540,206.17739999999998,1
2017-04,90550,336.0555,1
2017-04,90560,157.8753,1
2017-04,90620,84.56,1
2017-04,90630,1949.52,1
2017-04,90640,314.7111,2
2017-04,90870,137.9367,1
2017-04,91030,83.2788,1
2017-04,91050,51.569100000000006,1
2017-04,91160,65.29050000000001,1
2017-04,91240,426.36330000000004,1
2017-04,91350,87.2999,2
2017-04,91510,176.07150000000001,5
2017-04,91520,554.6474999999999,3
2017-04,91750,88.09020000000001,1
2017-04,91760,1058.3496,1
2017-04,91770,109.12,1
2017-04,92027,43.0749,1
2017-04,92030,124.62119999999999,1
2017-04,92310,67.8794,2
2017-04,92320,90.6796,2
2017-04,92330,136.3032,1
2017-04,93025,59.350500000000004,1
2017-04,93054,38.471399999999996,1
2017-04,93130,72.3591,1
2017-04,93135,66.4191,1
2017-04,93220,167.7456,1
2017-04,93800,150.2721,1
2017-04,94020,85.2291,1
2017-04,94199,105.1677,1
2017-04,94410,35.6796,1
2017-04,94475,39.293099999999995,1
2017-04,94820,132.4125,2
2017-04,94853,212.46,1
2017-04,94920,184.52609999999999,1
2017-04,94950,65.29050000000001,1
2017-04,95012,44.253,1
2017-04,95043,159.89489999999998,1
2017-04,95059,101.2671,1
2017-04,95060,309.2562,1
2017-04,95150,96.2,1
2017-04,95180,35.6796,1
2017-04,95185,297.21,1
2017-04,95200,212.01839999999999,1
2017-04,95400,51.6582,1
2017-04,95555,45.64,1
2017-04,95588,100.98,1
2017-04,95590,149.4,1
2017-04,95599,23.42,1
2017-04,95600,43.9758,1
2017-04,95630,92.13,1
2017-04,95670,333.432,2
2017-04,95705,114.15690000000001,1
2017-04,95765,173.0223,1
2017-04,95860,136.20420000000001,1
2017-04,95880,123.27,1
2017-04,95900,554.75,2
2017-04,95910,116.3547,1
2017-04,96010,101.14,1
2017-04,96015,109.5039,1
2017-04,96020,129.52,1
2017-04,96040,65.05,1
2017-04,96065,50.4405,1
2017-04,96077,118.1961,1
2017-04,96150,233.66,1
2017-04,96170,56.6082,1
2017-04,96201,170.4948,2
2017-04,96202,131.7195,1
2017-04,96203,192.56,1
2017-04,96215,76.2894,1
2017-04,96270,101.7225,1
2017-04,96400,215.17620000000002,3
2017-04,96412,110.26,1
2017-04,96415,73.3689,1
2017-04,96501,36.04,1
2017-04,96810,723.48,1
2017-04,96835,184.52609999999999,1
2017-04,96840,112.74119999999999,1
2017-04,97043,1400.33,1
2017-04,97050,217.61,1
2017-04,97065,37.6596,1
2017-04,97070,126.37,1
2017-04,97250,364.5972,1
2017-04,97300,398.866,4
2017-04,97418,670.1904000000001,1
2017-04,97501,270.6402,2
2017-04,97950,45.5796,1
2017-04,98175,200.59380000000002,1
2017-04,98200,366.399,1
2017-04,98280,90.20880000000001,1
2017-04,98590,238.194,1
2017-04,98600,260.51,1
2017-04,98700,78.91,1
2017-04,98770,129.54149999999998,1
2017-04,98855,105.1677,1
2017-04,98900,331.5695,3
2017-04,98910,300.07890000000003,1
2017-04,99010,32.1948,1
2017-04,99070,116.3547,1
2017-04,99460,106.23,4
2017-04,99470,139.6494,1
2017-04,99490,78.27929999999999,1
2017-04,99610,101.7225,1
2017-04,99700,37.79,1
2017-05,1013,87.8526,1
2017-05,1033,666.4680000000001,1
2017-05,1046,574.2693,1
2017-05,1121,148.87619999999998,1
2017-05,1132,74.72,1
2017-05,1135,133.51139999999998,2
2017-05,1139,322.1919,3
2017-05,1201,47.68,1
2017-05,1202,611.7903,2
2017-05,1210,175.77,1
2017-05,1218,86.8329,1
2017-05,1223,452.9448,1
2017-05,1224,84.65,1
2017-05,1226,316.49309999999997,1
2017-05,1227,339.45,1
2017-05,1231,97.7328,1
2017-05,1306,171.9828,2
2017-05,1307,85.9419,2
2017-05,1308,239.382,1
2017-05,1309,133.23420000000002,1
2017-05,1321,39.25,1
2017-05,1325,101.44,1
2017-05,1332,46.7973,1
2017-05,1333,72.2601,1
2017-05,1402,33.68,1
2017-05,1405,105.3162,1
2017-05,1414,407.26619999999997,1
2017-05,1415,574.2693,1
2017-05,1427,43.1838,1
2017-05,1451,467.9037,1
2017-05,1455,151.569,1
2017-05,1525,65.2212,1
2017-05,1526,110.02,1
2017-05,1531,132.34,1
2017-05,1534,85.2885,1
2017-05,1536,41.372099999999996,1
2017-05,1547,58.5423,2
2017-05,2010,23.4432,1
2017-05,2017,341.8667,15
2017-05,2029,100.1286,1
2017-05,2050,124.938,1
2017-05,2053,65.6073,1
2017-05,2060,57.68,1
2017-05,2071,62.865,1
2017-05,2118,34.0,1
2017-05,2128,53.004599999999996,1
2017-05,2143,190.2978,2
2017-05,2185,111.2,1
2017-05,2210,122.16600000000001,1
2017-05,2220,63.6174,1
2017-05,2223,764.7849,1
2017-05,2224,60.9741,1
2017-05,2243,102.82,1
2017-05,2258,71.6018,2
2017-05,2264,47.01,1
2017-05,2269,110.3157,1
2017-05,2278,47.01,1
2017-05,2310,481.15979999999996,1
2017-05,2316,133.08,1
2017-05,2318,719.6211,1
2017-05,2323,101.0097,1
2017-05,2324,65.71,1
2017-05,2335,73.34,2
2017-05,2339,260.56,1
2017-05,2341,37.1547,1
2017-05,2342,217.06,1
2017-05,2358,298.28700000000003,1
2017-05,2367,69.7059,1
2017-05,2372,161.865,1
2017-05,2402,1269.4284,2
2017-05,2405,470.2104,1
2017-05,2407,142.39170000000001,1
2017-05,2408,80.9622,1
2017-05,2415,237.02579999999998,1
2017-05,2418,126.324,1
2017-05,2420,202.13,1
2017-05,2422,252.35,9
2017-05,2423,25.42,1
2017-05,2462,115.6815,1
2017-05,2467,257.0139,2
2017-05,2479,72.6957,1
2017-05,2514,49.59,1
2017-05,2522,256.2219,1
2017-05,2525,53.46,1
2017-05,2538,28.17,1
2017-05,2555,62.469,1
2017-05,2559,48.62,1
2017-05,2565,175.66559999999998,1
2017-05,2616,70.7256,2
2017-05,2618,37.77,1
2017-05,2751,163.35,1
2017-05,2758,266.7,1
2017-05,2805,56.35,1
2017-05,2836,217.06,1
2017-05,2846,138.4317,2
2017-05,2873,40.362300000000005,1
2017-05,2877,43.56,1
2017-05,2878,80.9028,1
2017-05,2915,36.3825,1
2017-05,2918,123.99,1
2017-05,2929,96.8046,2
2017-05,2935,56.2122,1
2017-05,2939,338.2632,1
2017-05,2941,353.1924,2
2017-05,2955,67.0428,1
2017-05,2963,64.35,1
2017-05,2977,101.75110000000001,2
2017-05,2998,52.47,1
2017-05,3003,146.5794,1
2017-05,3008,95.139,1
2017-05,3023,97.911,1
2017-05,3029,202.0194,1
2017-05,3040,163.2813,2
2017-05,3065,51.69,1
2017-05,3087,113.5,1
2017-05,3114,183.2094,1
2017-05,3117,165.57,1
2017-05,3120,43.7976,1
2017-05,3127,1234.0449,2
2017-05,3135,111.25,1
2017-05,3142,44.6,1
2017-05,3152,202.0194,1
2017-05,3157,92.6343,1
2017-05,3164,29.0367,1
2017-05,3168,259.28099999999995,1
2017-05,3185,148.1931,1
2017-05,3188,27.4923,1
2017-05,3189,82.1502,1
2017-05,3206,62.1324,1
2017-05,3209,221.52239999999998,1
2017-05,3227,222.3348,2
2017-05,3240,72.765,1
2017-05,3261,104.3163,1
2017-05,3264,423.027,1
2017-05,3272,128.22,1
2017-05,3286,185.6219,4
2017-05,3289,27.0,1
2017-05,3307,114.44,1
2017-05,3312,72.6066,1
2017-05,3315,174.0123,1
2017-05,3317,211.9788,1
2017-05,3343,142.0885,3
2017-05,3348,367.0128,1
2017-05,3351,57.1032,1
2017-05,3360,199.12859999999998,1
2017-05,3361,174.4479,2
2017-05,3370,186.0606,1
2017-05,3372,740.7873,1
2017-05,3401,213.939,1
2017-05,3423,149.9751,1
2017-05,3429,97.80210000000001,1
2017-05,3449,252.3312,2
2017-05,3451,53.3808,1
2017-05,3471,109.9197,1
2017-05,3480,46.1637,1
2017-05,3521,108.3655,2
2017-05,3533,46.457,3
2017-05,3547,23.17,1
2017-05,3568,367.56,1
2017-05,3570,785.3373,1
2017-05,3572,404.1672,2
2017-05,3583,140.679,1
2017-05,3585,210.2364,1
2017-05,3588,72.5274,1
2017-05,3589,206.26649999999998,1
2017-05,3622,140.679,1
2017-05,3634,67.2804,1
2017-05,3637,94.8123,1
2017-05,3660,94.72,1
2017-05,3664,20.5425,1
2017-05,3689,81.90270000000001,1
2017-05,3702,388.76,1
2017-05,3713,74.78460000000001,1
2017-05,3728,120.9483,1
2017-05,3731,108.3159,1
2017-05,3757,103.9599,2
2017-05,3803,94.25789999999999,1
2017-05,3804,31.1949,1
2017-05,3807,37.3032,1
2017-05,3812,67.0923,1
2017-05,3820,59.894999999999996,1
2017-05,3908,62.865,1
2017-05,3909,75.8538,1
2017-05,3910,140.679,1
2017-05,3911,69.2687,2
2017-05,3928,67.96,1
2017-05,3929,593.9811,2
2017-05,3930,102.03,1
2017-05,3950,52.92,1
2017-05,3961,42.3522,1
2017-05,3977,53.72,1
2017-05,3979,116.32,1
2017-05,4002,97.78,1
2017-05,4004,1906.5519,1
2017-05,4005,128.9475,1
2017-05,4011,218.0797,2
2017-05,4012,568.5174,2
2017-05,4013,323.5518,1
2017-05,4018,168.2406,1
2017-05,4024,57.1032,1
2017-05,4026,32.09,1
2017-05,4037,111.18,1
2017-05,4038,175.6674,2
2017-05,4040,70.91369999999999,1
2017-05,4043,36.78,1
2017-05,4045,22.5423,1
2017-05,4048,149.0841,1
2017-05,4050,62.0532,1
2017-05,4053,235.4022,1
2017-05,4080,90.04050000000001,1
2017-05,4101,19.77,1
2017-05,4102,252.6282,1
2017-05,4105,93.1139,3
2017-05,4115,124.42,1
2017-05,4117,58.1031,1
2017-05,4128,36.3825,1
2017-05,4137,114.2856,1
2017-05,4140,559.7955,4
2017-05,4152,131.23,1
2017-05,4162,110.9592,1
2017-05,4190,101.0097,1
2017-05,4195,189.21869999999998,2
2017-05,4204,93.68,1
2017-05,4205,155.0736,1
2017-05,4207,48.1239,1
2017-05,4208,116.36,1
2017-05,4216,140.0949,1
2017-05,4243,142.8966,1
2017-05,4252,46.1934,1
2017-05,4254,102.33630000000001,1
2017-05,4269,259.5087,1
2017-05,4279,62.1522,1
2017-05,4285,404.4744,1
2017-05,4296,248.86,1
2017-05,4302,51.351299999999995,1
2017-05,4304,52.8264,1
2017-05,4310,347.45349999999996,2
2017-05,4313,537.2,7
2017-05,4332,64.34009999999999,1
2017-05,4334,46.431,1
2017-05,4337,59.1228,1
2017-05,4356,55.0,1
2017-05,4364,36.34,1
2017-05,4401,80.9028,1
2017-05,4412,264.67,1
2017-05,4416,108.405,1
2017-05,4421,25.7393,2
2017-05,4427,81.0711,1
2017-05,4432,37.75,1
2017-05,4455,61.84,1
2017-05,4470,131.175,1
2017-05,4474,20.0772,1
2017-05,4476,32.838300000000004,1
2017-05,4509,-93.8718,1
2017-05,4514,697.7446,3
2017-05,4517,466.84,1
2017-05,4524,86.1597,1
2017-05,4532,216.36450000000002,1
2017-05,4535,91.9116,1
2017-05,4537,422.829,1
2017-05,4544,950.1723,1
2017-05,4545,58.3506,1
2017-05,4548,749.0043000000001,2
2017-05,4552,188.45,1
2017-05,4560,409.6125,1
2017-05,4561,26.4132,1
2017-05,4562,143.13420000000002,1
2017-05,4571,305.81100000000004,3
2017-05,4602,43.56,1
2017-05,4631,59.5188,1
2017-05,4635,252.86579999999998,1
2017-05,4645,13.543199999999999,1
2017-05,4651,27.4923,1
2017-05,4655,300.49469999999997,1
2017-05,4660,90.15929999999999,1
2017-05,4661,1791.531,2
2017-05,4674,26.4132,1
2017-05,4704,38.3625,1
2017-05,4707,130.76,1
2017-05,4715,31.17,1
2017-05,4717,196.58429999999998,1
2017-05,4723,159.14,1
2017-05,4750,97.80210000000001,1
2017-05,4756,36.3825,1
2017-05,4757,396.22769999999997,2
2017-05,4763,71.0028,1
2017-05,4773,124.74,1
2017-05,4785,163.35,1
2017-05,4807,305.3829,2
2017-05,4811,27.36,1
2017-05,4812,84.4866,1
2017-05,4814,68.62,1
2017-05,4815,621.9378,2
2017-05,4821,159.23,1
2017-05,4828,132.42239999999998,1
2017-05,4841,61.0236,1
2017-05,4844,133.6203,2
2017-05,4851,43.5156,3
2017-05,4863,238.7583,3
2017-05,4865,60.39,1
2017-05,4883,139.80780000000001,2
2017-05,4896,72.0423,1
2017-05,4902,36.8676,1
2017-05,4918,122.859,1
2017-05,4929,133.353,2
2017-05,4932,27.324,1
2017-05,4937,65.71,1
2017-05,5001,110.7711,1
2017-05,5009,37.392300000000006,1
2017-05,5012,69.3297,1
2017-05,5014,46.28,1
2017-05,5016,796.2867,1
2017-05,5019,258.02,1
2017-05,5020,43.1838,1
2017-05,5025,106.029,1
2017-05,5030,375.705,1
2017-05,5037,203.7915,2
2017-05,5043,152.36100000000002,1
2017-05,5045,127.7199,1
2017-05,5047,68.2407,2
2017-05,5051,20.84,1
2017-05,5074,110.7711,1
2017-05,5083,187.4565,2
2017-05,5084,112.1769,1
2017-05,5085,80.3583,1
2017-05,5128,67.9239,2
2017-05,5140,120.285,1
2017-05,5159,255.79559999999998,2
2017-05,5185,87.71,1
2017-05,5186,145.1217,3
2017-05,5201,90.16,1
2017-05,5202,149.1534,1
2017-05,5203,110.2,1
2017-05,5210,31.48,1
2017-05,5267,56.2122,1
2017-05,5302,81.378,1
2017-05,5303,122.2749,2
2017-05,5307,64.35,1
2017-05,5311,104.8014,1
2017-05,5323,286.13969999999995,2
2017-05,5331,67.0923,1
2017-05,5335,338.2038,1
2017-05,5340,56.78,1
2017-05,5348,65.54,2
2017-05,5361,127.6,1
2017-05,5364,136.224,2
2017-05,5386,86.81,1
2017-05,5402,123.99,1
2017-05,5413,34.3332,1
2017-05,5414,256.3308,2
2017-05,5416,101.3502,2
2017-05,5418,43.065,1
2017-05,5425,34.4223,1
2017-05,5439,356.6574,1
2017-05,5443,67.518,1
2017-05,5444,274.12,1
2017-05,5453,57.6873,1
2017-05,5462,422.829,1
2017-05,5468,200.5367,2
2017-05,5539,233.78,1
2017-05,5540,26.502299999999998,1
2017-05,5541,42.2532,1
2017-05,5543,26.73,1
